[main] INFO org.nd4j.linalg.factory.Nd4jBackend - Loaded [CpuBackend] backend
[main] INFO org.reflections.Reflections - Reflections took 197 ms to scan 138 urls, producing 52965 keys and 56649 values 
[main] INFO org.nd4j.nativeblas.NativeOpsHolder - Number of threads used for NativeOps: 8
[main] INFO org.reflections.Reflections - Reflections took 132 ms to scan 18 urls, producing 31 keys and 227 values 
[main] INFO org.nd4j.nativeblas.Nd4jBlas - Number of threads used for BLAS: 8
[main] INFO org.nd4j.linalg.api.ops.executioner.DefaultOpExecutioner - Backend used: [CPU]; OS: [Mac OS X]
[main] INFO org.nd4j.linalg.api.ops.executioner.DefaultOpExecutioner - Cores: [4]; Memory: [3.6GB];
[main] INFO org.nd4j.linalg.api.ops.executioner.DefaultOpExecutioner - Blas vendor: [OPENBLAS]
[main] INFO org.reflections.Reflections - Reflections took 922 ms to scan 123 urls, producing 2305 keys and 9507 values 
[main] INFO org.deeplearning4j.nn.graph.ComputationGraph - Starting ComputationGraph with WorkspaceModes set to [training: SINGLE; inference: SINGLE]
[main] INFO org.reflections.Reflections - Reflections took 146 ms to scan 18 urls, producing 409 keys and 1628 values 
-------------------- training ADME ----------------------- 
Epoches:5
epoch:2, batch number:550/2164, 50 loadding time:2287.0 ms, masking time:42.0 ms, training time:9300.00 ms, time elaspe:102.23 s, error: 0.107227394444168
epoch:2, batch number:600/2164, 50 loadding time:2311.0 ms, masking time:36.0 ms, training time:9313.00 ms, time elaspe:111.54 s, error: 0.11766622555483679
epoch:2, batch number:650/2164, 50 loadding time:2303.0 ms, masking time:43.0 ms, training time:9302.00 ms, time elaspe:120.84 s, error: 0.11337579617834395
epoch:2, batch number:700/2164, 50 loadding time:2342.0 ms, masking time:41.0 ms, training time:9362.00 ms, time elaspe:130.20 s, error: 0.12545382165605096
epoch:2, batch number:750/2164, 50 loadding time:2321.0 ms, masking time:43.0 ms, training time:9324.00 ms, time elaspe:139.53 s, error: 0.14109953473328024
epoch:2, batch number:800/2164, 50 loadding time:2280.0 ms, masking time:37.0 ms, training time:9292.00 ms, time elaspe:148.82 s, error: 0.13125012440286624
epoch:2, batch number:850/2164, 50 loadding time:2559.0 ms, masking time:41.0 ms, training time:9605.00 ms, time elaspe:158.42 s, error: 0.12791251212927945
epoch:2, batch number:900/2164, 50 loadding time:2298.0 ms, masking time:40.0 ms, training time:9292.00 ms, time elaspe:167.72 s, error: 0.13908229560609076
epoch:2, batch number:950/2164, 50 loadding time:2255.0 ms, masking time:37.0 ms, training time:9292.00 ms, time elaspe:177.01 s, error: 0.13777164920879778
epoch:2, batch number:1000/2164, 50 loadding time:2258.0 ms, masking time:43.0 ms, training time:9276.00 ms, time elaspe:186.28 s, error: 0.12331445779010748
epoch:2, batch number:1050/2164, 50 loadding time:2301.0 ms, masking time:42.0 ms, training time:9301.00 ms, time elaspe:195.59 s, error: 0.14433223651472932
epoch:2, batch number:1100/2164, 50 loadding time:2310.0 ms, masking time:43.0 ms, training time:9294.00 ms, time elaspe:204.88 s, error: 0.12244720653363853
epoch:2, batch number:1150/2164, 50 loadding time:2286.0 ms, masking time:40.0 ms, training time:9268.00 ms, time elaspe:214.15 s, error: 0.12598937599522292
epoch:2, batch number:1200/2164, 50 loadding time:2293.0 ms, masking time:38.0 ms, training time:9308.00 ms, time elaspe:223.46 s, error: 0.13835942165107484
epoch:2, batch number:1250/2164, 50 loadding time:2362.0 ms, masking time:44.0 ms, training time:9338.00 ms, time elaspe:232.79 s, error: 0.14312282294984077
epoch:2, batch number:1300/2164, 50 loadding time:2275.0 ms, masking time:35.0 ms, training time:9281.00 ms, time elaspe:242.07 s, error: 0.14592740781747612
epoch:2, batch number:1350/2164, 50 loadding time:2367.0 ms, masking time:35.0 ms, training time:9397.00 ms, time elaspe:251.47 s, error: 0.12479985133857484
epoch:2, batch number:1400/2164, 50 loadding time:2271.0 ms, masking time:42.0 ms, training time:9284.00 ms, time elaspe:260.76 s, error: 0.1286428891321656
epoch:2, batch number:1450/2164, 50 loadding time:2320.0 ms, masking time:46.0 ms, training time:9334.00 ms, time elaspe:270.09 s, error: 0.1212659857683121
epoch:2, batch number:1500/2164, 50 loadding time:2329.0 ms, masking time:35.0 ms, training time:9301.00 ms, time elaspe:279.39 s, error: 0.13517069628284237
epoch:2, batch number:1550/2164, 50 loadding time:2309.0 ms, masking time:43.0 ms, training time:9326.00 ms, time elaspe:288.72 s, error: 0.14154024743730095
epoch:2, batch number:1600/2164, 50 loadding time:2279.0 ms, masking time:41.0 ms, training time:9286.00 ms, time elaspe:298.00 s, error: 0.13421226550059714
epoch:2, batch number:1650/2164, 50 loadding time:2385.0 ms, masking time:34.0 ms, training time:9392.00 ms, time elaspe:307.39 s, error: 0.12193917632862261
epoch:2, batch number:1700/2164, 50 loadding time:2396.0 ms, masking time:34.0 ms, training time:9383.00 ms, time elaspe:316.78 s, error: 0.1287257569914411
epoch:2, batch number:1750/2164, 50 loadding time:2404.0 ms, masking time:41.0 ms, training time:9439.00 ms, time elaspe:326.22 s, error: 0.12808023829369028
epoch:2, batch number:1800/2164, 50 loadding time:2243.0 ms, masking time:31.0 ms, training time:8485.00 ms, time elaspe:334.70 s, error: 0.0010493813046983853
epoch:2, batch number:1850/2164, 50 loadding time:2276.0 ms, masking time:38.0 ms, training time:8437.00 ms, time elaspe:343.14 s, error: 9.674776283798704E-4
epoch:2, batch number:1900/2164, 50 loadding time:2288.0 ms, masking time:38.0 ms, training time:8373.00 ms, time elaspe:351.51 s, error: 9.010214714487647E-4
epoch:2, batch number:1950/2164, 50 loadding time:2255.0 ms, masking time:32.0 ms, training time:8339.00 ms, time elaspe:359.85 s, error: 0.0011626514507706758
epoch:2, batch number:2000/2164, 50 loadding time:2291.0 ms, masking time:29.0 ms, training time:8370.00 ms, time elaspe:368.22 s, error: 0.0010246535623149508
epoch:2, batch number:2050/2164, 50 loadding time:2378.0 ms, masking time:41.0 ms, training time:8476.00 ms, time elaspe:376.70 s, error: 0.0011977068178213326
epoch:2, batch number:2100/2164, 50 loadding time:2302.0 ms, masking time:40.0 ms, training time:8378.00 ms, time elaspe:385.07 s, error: 0.0012157553168618755
epoch:2, batch number:2150/2164, 50 loadding time:2312.0 ms, masking time:43.0 ms, training time:8594.00 ms, time elaspe:393.67 s, error: 0.07794435148785828
Epoch Time: 6.6021min
epoch:3, batch number:50/2164, 50 loadding time:2236.0 ms, masking time:40.0 ms, training time:9266.00 ms, time elaspe:9.27 s, error: 0.11638535809365047
epoch:3, batch number:100/2164, 50 loadding time:2277.0 ms, masking time:43.0 ms, training time:9284.00 ms, time elaspe:18.55 s, error: 0.13618272915007962
epoch:3, batch number:150/2164, 50 loadding time:2284.0 ms, masking time:36.0 ms, training time:9284.00 ms, time elaspe:27.83 s, error: 0.11368992119078423
epoch:3, batch number:200/2164, 50 loadding time:2312.0 ms, masking time:43.0 ms, training time:9339.00 ms, time elaspe:37.17 s, error: 0.13173910541898887
epoch:3, batch number:250/2164, 50 loadding time:2289.0 ms, masking time:38.0 ms, training time:9295.00 ms, time elaspe:46.47 s, error: 0.12117552155901672
epoch:3, batch number:300/2164, 50 loadding time:2342.0 ms, masking time:42.0 ms, training time:9365.00 ms, time elaspe:55.83 s, error: 0.1242711236066879
epoch:3, batch number:350/2164, 50 loadding time:2306.0 ms, masking time:37.0 ms, training time:9289.00 ms, time elaspe:65.12 s, error: 0.13635440510549363
epoch:3, batch number:400/2164, 50 loadding time:2418.0 ms, masking time:43.0 ms, training time:9482.00 ms, time elaspe:74.60 s, error: 0.1317732540057723
epoch:3, batch number:450/2164, 50 loadding time:2245.0 ms, masking time:44.0 ms, training time:9234.00 ms, time elaspe:83.84 s, error: 0.0950800221437102
epoch:3, batch number:500/2164, 50 loadding time:2291.0 ms, masking time:40.0 ms, training time:9296.00 ms, time elaspe:93.13 s, error: 0.14653034185907643
epoch:3, batch number:550/2164, 50 loadding time:2290.0 ms, masking time:40.0 ms, training time:9283.00 ms, time elaspe:102.42 s, error: 0.10125619681777469
epoch:3, batch number:600/2164, 50 loadding time:2315.0 ms, masking time:36.0 ms, training time:9296.00 ms, time elaspe:111.71 s, error: 0.11500545817575636
epoch:3, batch number:650/2164, 50 loadding time:2303.0 ms, masking time:36.0 ms, training time:9305.00 ms, time elaspe:121.02 s, error: 0.1087423647740844
epoch:3, batch number:700/2164, 50 loadding time:2342.0 ms, masking time:34.0 ms, training time:9323.00 ms, time elaspe:130.34 s, error: 0.12122902256667993
epoch:3, batch number:750/2164, 50 loadding time:2300.0 ms, masking time:40.0 ms, training time:9295.00 ms, time elaspe:139.64 s, error: 0.1382913421825239
epoch:3, batch number:800/2164, 50 loadding time:2293.0 ms, masking time:40.0 ms, training time:9292.00 ms, time elaspe:148.93 s, error: 0.12710719017466163
epoch:3, batch number:850/2164, 50 loadding time:2430.0 ms, masking time:41.0 ms, training time:9480.00 ms, time elaspe:158.41 s, error: 0.12217058121019109
epoch:3, batch number:900/2164, 50 loadding time:2246.0 ms, masking time:39.0 ms, training time:9251.00 ms, time elaspe:167.66 s, error: 0.1327027144705414
